BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,MAIN_ADDRESS,SUBLOCALITY
E Realty International Corp,Co-op for sale,350000,1,1,2184.207862,"61-15 97 St Unit 12DRego Park, NY 11374",Queens
E Realty International Corp,Condo for sale,450888,1,1,2184.207862,"63-60 102nd St Unit B14Rego Park, NY 11374",Queens
E Realty International Corp,Condo for sale,649000,1,1,2184.207862,"362 W 127th St Unit 6BNew York, NY 10027",New York
E Realty International Corp,Condo for sale,569000,1,1,490,"41-62 Bowne St Unit 11CFlushing, NY 11355",Queens
E Realty International Corp,Co-op for sale,275000,1,1,2184.207862,"44-55 Kissena Blvd Unit 5FFlushing, NY 11355",Queens
E Realty International Corp,Condo for sale,550000,1,1,720,"88-30 51st Ave Unit 6AElmhurst, NY 11373",Queens
E Realty International Corp,Co-op for sale,599000,1,1,600,"314 W 56th St Apt 3CNew York, NY 10019",New York
Exp Realty,Condo for sale,459000,1,1,548,"3031 Brighton 5th St Unit 3CBrooklyn, NY 11235",Brooklyn
Exp Realty,Co-op for sale,324888,1,1,713,"61-15 97th St Unit 6DRego Park, NY 11374",Queens
Exp Realty,Co-op for sale,338000,1,1,2184.207862,"34-40 79th St Unit 1GJackson Heights, NY 11372",Queens
Exp Realty,Co-op for sale,279000,1,1,2184.207862,"67-38 108th St Unit B22Forest Hills, NY 11375",Queens
Exp Realty,Co-op for sale,228888,1,1,900,"85-15 Main St Unit 7ABriarwood, NY 11435",Queens
Exp Realty,Co-op for sale,269000,1,1,2184.207862,"67-66 108th St Unit B68Forest Hills, NY 11375",Queens
Exp Realty,Co-op for sale,299999,1,1,850,"69-09 108th St Unit 312Forest Hills, NY 11375",Queens
Exp Realty,Co-op for sale,389888,1,1,730,"37-30 73rd St Unit 5DJackson Heights, NY 11372",Queens
Exp Realty,Co-op for sale,269000,1,1,2184.207862,"21-57 33rd St Unit 5EAstoria, NY 11105",Queens
Exp Realty,Co-op for sale,320000,1,1,2184.207862,"2 Dartmouth St Apt M28Forest Hills, NY 11375",Queens
Exp Realty,Co-op for sale,189999,1,1,2184.207862,"32-30 93rd St Unit A7East Elmhurst, NY 11369",Queens
Exp Realty,Co-op for sale,189999,1,1,2184.207862,"32-30 93rd St Unit A7East Elmhurst, NY 11369",Queens
Exp Realty,Co-op for sale,339000,1,1,2184.207862,"42-30 Douglaston Pkwy Unit 7HDouglaston, NY 11363",Queens
Exp Realty,Co-op for sale,269995,1,1,2184.207862,"61-20 Grand Central Pkwy Unit C102Forest Hills, NY 11375",Queens
Keller Williams Realty Landmark Ii,Co-op for sale,229000,1,1,2184.207862,"21-16 35th St Unit 1BAstoria, NY 11105",Queens
Keller Williams Realty Landmark Ii,Co-op for sale,275000,1,1,694,"85-15 Main St Unit 12NBriarwood, NY 11435",Queens
Keller Williams Realty Landmark Ii,Co-op for sale,229000,1,1,2184.207862,"21-16 35th St Unit 1BAstoria, NY 11105",Queens
Keller Williams Realty Landmark Ii,Co-op for sale,278000,1,1,750,"138-28 68th Dr Unit 1AFlushing, NY 11367",Queens
Keller Williams Realty Landmark Ii,Co-op for sale,375000,1,1,2184.207862,"144 Beach 121st St Apt 1ARockaway Park, NY 11694",Queens
Keller Williams Realty Landmark Ii,Co-op for sale,339000,1,1,910,"68-09 Booth St Unit 6MForest Hills, NY 11375",Queens
Keller Williams Realty Landmark Ii,Co-op for sale,229000,1,1,2184.207862,"33-05 92nd St Unit 1BJackson Heights, NY 11372",Queens
Keller Williams Realty Landmark Ii,Co-op for sale,297000,1,1,800,"102-36 64 Ave Unit 4AForest Hills, NY 11375",Queens
Keller Williams Realty Landmark Ii,Co-op for sale,350777,1,1,2184.207862,"50 W 112th St Apt 6DNew York, NY 10026",New York
Keller Williams Realty Landmark Ii,Co-op for sale,450000,1,1,1115,"111-20 73rd Ave Unit 6HForest Hills, NY 11375",Queens
Keller Williams Nyc,Co-op for sale,680000,1,1,2184.207862,"299 Henry St Unit D1Brooklyn, NY 11201",Brooklyn
Keller Williams Nyc,Co-op for sale,529000,1,1,2184.207862,"301 E 22nd St Apt 2RNew York, NY 10010",New York
Keller Williams Nyc,Co-op for sale,750000,1,1,2184.207862,"120 E 36th St Ph BNew York, NY 10016",New York
Keller Williams Nyc,Co-op for sale,495000,1,1,2184.207862,"257 W 86th St Unit 8CNew York, NY 10024",New York
Keller Williams Nyc,Co-op for sale,872500,1,1,2184.207862,"32 Gramercy Park S Apt 8BNew York, NY 10003",New York
Keller Williams Nyc,Co-op for sale,262500,1,1,2184.207862,"750 Kappock St Apt 502Bronx, NY 10463",Bronx County
Keller Williams Nyc,Condo for sale,435000,1,1,661,"109-20 Queens Blvd Unit 3KForest Hills, NY 11375",Queens
Keller Williams Nyc,Co-op for sale,200000,1,1,2184.207862,"86-16 60th Ave Unit 2NQueens, NY 11373",Queens
Keller Williams Nyc,Co-op for sale,399000,1,1,2184.207862,"108 E 86th St Apt 1SWNew York, NY 10028",New York
Keller Williams Nyc,Co-op for sale,999000,1,1,2184.207862,"40 Prospect Park W Apt 3GBrooklyn, NY 11215",Brooklyn
Keller Williams Nyc,Condo for sale,375000,1,1,387,"662 Fourth Ave Unit 1RBrooklyn, NY 11232",Brooklyn
Keller Williams Nyc,Condo for sale,355000,1,1,514,"961 Washington Ave Apt 1GBrooklyn, NY 11225",Brooklyn
Keller Williams Nyc,Co-op for sale,299000,1,1,2184.207862,"63-89 Saunders St Unit 6KRego Park, NY 11374",Flushing
Keller Williams Nyc,Condo for sale,350000,1,1,738,"11 Windham Loop Apt 2GGStaten Island, NY 10314",Staten Island
Keller Williams Nyc,Co-op for sale,872500,1,1,2184.207862,"32 Gramercy Park S Apt 8BNew York, NY 10003",New York
Keller Williams Nyc,Condop for sale,598000,1,1,2184.207862,"333 E 46th St Apt 17ENew York, NY 10017",New York
Keller Williams Nyc,Co-op for sale,999000,1,1,2184.207862,"40 Prospect Park W Apt 3GBrooklyn, NY 11215",Brooklyn
Keller Williams Nyc,Co-op for sale,560000,1,1,700,"200 E 36th St Apt 17GNew York, NY 10016",New York
Keller Williams Realty Greater Nassau,Co-op for sale,220000,1,1,750,"245-54 62nd Ave Unit LowerLittle Neck, NY 11362",Queens
Keller Williams Realty Greater Nassau,Co-op for sale,349000,1,1,800,"510 Ocean Pkwy Apt 4DKensington, NY 11218",Kings County
Keller Williams Realty Greater Nassau,Co-op for sale,293900,1,1,2184.207862,"35-31 85th St Unit 6CJackson Heights, NY 11372",Queens
Keller Williams Realty Greater Nassau,Co-op for sale,235000,1,1,675,"2011 E 56th St Unit 57BOld Mill Basin, NY 11234",Brooklyn
Keller Williams Realty Greater Nassau,Co-op for sale,198000,1,1,2184.207862,"65-15 Alderton St Unit 1ARego Park, NY 11374",Queens
Keller Williams Rlty Landmark,Pending,498888,1,1,750,"12-05 Estates Ln Unit 231-1Bayside, NY 11360",Queens
Keller Williams Rlty Landmark,Pending,539000,1,1,725,"207-07 Estates Dr Unit 1Bayside, NY 11360",Queens
Keller Williams Rlty Landmark,Pending,249000,1,1,700,"57-07 246th Cres Unit 2Douglaston, NY 11362",Queens
Keller Williams Rlty Landmark,Co-op for sale,293000,1,1,649,"35-11 85th St Unit 2CJackson Heights, NY 11372",Queens
Keller Williams Rlty Landmark,Co-op for sale,309000,1,1,2184.207862,"67-50 Thornton Pl Unit 6BForest Hills, NY 11375",Queens
Keller Williams Rlty Landmark,Co-op for sale,225000,1,1,2184.207862,"35-45 204 St Unit 399Bayside, NY 11361",Queens
"Nest Seekers International, Midtown",Co-op for sale,975000,1,1,2184.207862,"677 W End Ave Apt 13CNew York, NY 10025",New York
"Nest Seekers International, Midtown",Co-op for sale,545000,1,1,2184.207862,"445 E 86th St Apt 16CNew York, NY 10028",New York
"Nest Seekers International, Midtown",Condo for sale,499000,1,1,845,"2068 Ocean Ave Apt 2BBrooklyn, NY 11230",Brooklyn
Re Max Edge,Co-op for sale,258888,1,1,650,"9031 Fort Hamilton Pkwy Apt 6CBrooklyn, NY 11209",Brooklyn
Re Max Edge,Co-op for sale,375000,1,1,920,"9707 4th Ave Apt 3DBrooklyn, NY 11209",Brooklyn
Re Max Edge,Co-op for sale,199000,1,1,550,"2607 Avenue O Apt 4ABrooklyn, NY 11210",Brooklyn
Re Max Edge,Co-op for sale,280000,1,1,850,"2940 Ocean Ave Apt A7Brooklyn, NY 11235",Brooklyn
Re Max Edge,Condo for sale,475000,1,1,739,"3016 Brighton 5th St Apt 1CBrooklyn, NY 11235",Brooklyn
Re Max Edge,Co-op for sale,288000,1,1,800,"8853 Bay 16th St Apt 3ABrooklyn, NY 11214",Brooklyn
Re Max Edge,Co-op for sale,299000,1,1,750,"7119 Shore Rd Apt 2CBrooklyn, NY 11209",Brooklyn
Re Max Edge,Co-op for sale,399000,1,1,750,"9707 4th Ave Apt 5RBrooklyn, NY 11209",Brooklyn
Re Max Edge,Co-op for sale,285000,1,1,900,"2815 Ocean Pkwy Apt 3FBrooklyn, NY 11235",Brooklyn
Re Max Elite,Co-op for sale,259000,1,1,625,"325 Marine Ave Apt C8Brooklyn, NY 11209",Brooklyn
Re Max Real Estate Professionals,Co-op for sale,275000,1,1,880,"275 Webster Ave Apt 5ABrooklyn, NY 11230",Brooklyn
Re Max Real Estate Professionals,Co-op for sale,280000,1,1,650,"1967 65th St Apt 2EBrooklyn, NY 11204",Brooklyn
Re Max Real Estate Professionals,Co-op for sale,239000,1,1,700,"1720 E 13th St Apt 1CBrooklyn, NY 11229",Brooklyn
Re Max Real Estate Professionals,Condo for sale,565000,1,1,804,"1721 W 6th St Apt 4BBrooklyn, NY 11223",Brooklyn
Re Max Real Estate Professionals,Condo for sale,565000,1,1,804,"1721 W 6th St Apt 4BBrooklyn, NY 11223",Brooklyn
"Robert Defalco Realty, Inc.",Condo for sale,249999,1,1,596,"215 Hart Blvd Apt 3JStaten Island, NY 10301",Staten Island
Serhant,Co-op for sale,679000,1,1,700,"250-254 W 82nd St Unit 2CNew York, NY 10024",New York
Serhant,Co-op for sale,375000,1,1,1185,"10 Bay Street Lndg Apt 1IStaten Island, NY 10301",Staten Island
Serhant,Condo for sale,1195000,1,1,713,"57 Reade St Apt 12ENew York, NY 10007",New York
Serhant,Condo for sale,1195000,1,1,713,"57 Reade St Apt 12ENew York, NY 10007",New York
Sotheby'S International Realty,Condo for sale,950000,1,1,2184.207862,"29 W 65th St Apt 2FNew York, NY 10023",Manhattan
Sotheby'S International Realty,Condo for sale,1000000,1,1,773,"18 W 48th St Apt 9CNew York, NY 10036",New York
Sotheby'S International Realty,Co-op for sale,625000,1,1,2184.207862,"64 E 94th St Apt 1GNew York, NY 10128",New York
Sotheby'S International Realty,Co-op for sale,795000,1,1,2184.207862,"363 E 76th St Apt 14MNew York, NY 10021",New York
Sotheby'S International Realty,Co-op for sale,549000,1,1,2184.207862,"535 E 72nd St Apt 4ANew York, NY 10021",New York
Sotheby'S International Realty,Co-op for sale,549000,1,1,2184.207862,"535 E 72nd St Apt 4ANew York, NY 10021",New York
Sotheby'S International Realty,Co-op for sale,269000,1,1,2184.207862,"4901 Henry Hudson Pkwy W Apt 5FBronx, NY 10471",Bronx County
Sotheby'S International Realty,Co-op for sale,269000,1,1,2184.207862,"4901 Henry Hudson Pkwy W Apt 5FBronx, NY 10471",Bronx County
Sotheby'S International Realty,Co-op for sale,845000,1,1,2184.207862,"120 Central Park S Apt 3GNew York, NY 10019",New York
Sotheby'S International Realty,Co-op for sale,1200000,1,1,2184.207862,"3 E 77th St Apt 14DNew York, NY 10075",New York
Sotheby'S International Realty,Condo for sale,779000,1,1,517,"186 W 80th St Apt 3ANew York, NY 10024",New York
Sotheby'S International Realty,Co-op for sale,670000,1,1,2184.207862,"400 E 59th St Apt 16BNew York, NY 10022",New York
Sotheby'S International Realty,Condo for sale,950000,1,1,560,"323 E 53rd Street Ter Ste BNew York, NY 10022",New York
Sotheby'S International Realty,Co-op for sale,650000,1,1,2184.207862,"411 E 57th St Apt 16BNew York, NY 10022",New York
Winzone Realty Inc,Co-op for sale,438000,1,1,900,"142-05 Roosevelt Ave Unit 703Flushing, NY 11354",Queens
Winzone Realty Inc,Co-op for sale,304900,1,1,850,"68-63 108th St Unit 3DForest Hills, NY 11375",Queens
Winzone Realty Inc,Co-op for sale,460000,1,1,950,"7423 Ridge Blvd Apt 1DBrooklyn, NY 11209",Brooklyn
Winzone Realty Inc,Co-op for sale,345000,1,1,900,"143-43 41 Ave Unit 4GFlushing, NY 11355",Queens
Winzone Realty Inc,Co-op for sale,285000,1,1,2184.207862,"98-120 Queens Blvd Unit 2HRego Park, NY 11374",Queens
Winzone Realty Inc,Co-op for sale,389000,1,1,900,"44-10 Ketcham St Unit 5BElmhurst, NY 11373",Queens
Winzone Realty Inc,Co-op for sale,240000,1,1,750,"102-17 64th Rd Unit 4FForest Hills, NY 11375",Queens
Winzone Realty Inc,Co-op for sale,219000,1,1,2184.207862,"68-05 138 St Unit 3BKew Gardens Hills, NY 11367",Queens
Winzone Realty Inc,Condo for sale,499000,1,1,571,"52-16 Roosevelt Ave Unit 3AWoodside, NY 11377",Queens
Winzone Realty Inc,Condo for sale,498000,1,1,785,"64-48 Booth St Unit 1ERego Park, NY 11374",Queens
Winzone Realty Inc,Co-op for sale,280000,1,1,2184.207862,"42-42 Colden St Unit 622Flushing, NY 11355",Queens
Winzone Realty Inc,Co-op for sale,289000,1,1,2184.207862,"21-37 33rd St Unit 1EAstoria, NY 11105",Queens
Winzone Realty Inc,Co-op for sale,248000,1,1,2184.207862,"196-30 67 Ave Unit 2FLFresh Meadows, NY 11365",Queens
Winzone Realty Inc,Condo for sale,550000,1,1,712,"61-05 39th Ave Unit G3Woodside, NY 11377",Queens
Winzone Realty Inc,Condo for sale,456000,1,1,2184.207862,"42-39 Judge St Unit 2BElmhurst, NY 11373",Queens
Nobroker,Co-op for sale,278000,1,1,2184.207862,"125-10 Queens Blvd Unit 2302Kew Gardens, NY 11415",Bronx County
Nobroker,Co-op for sale,239000,1,1,2184.207862,"111-31 66th Ave Unit 2CForest Hills, NY 11375",Queens
Nobroker,Condo for sale,760000,1,1,700,"414 W 54th St Apt 4ENew York, NY 10019",New York
Nobroker,Co-op for sale,248000,1,1,800,"142-20 26 Ave Unit 2AFlushing, NY 11354",Queens
Brown Harris Stevens,Co-op for sale,649000,2,2,1000,"45 Sutton Pl S Apt 14GManhattan, NY 10022",New York
Brown Harris Stevens,Condo for sale,1625000,2,2,995,"393 W End Ave Apt 8FManhattan, NY 10024",New York
Brown Harris Stevens,Co-op for sale,1495000,2,2,2184.207862,"48 Gramercy Park N Apt 1BManhattan, NY 10010",New York
Brown Harris Stevens,Condo for sale,2400000,2,2,1427,"15 W 53rd St Unit 14GManhattan, NY 10019",New York
Compass,Condo for sale,1195000,2,2,1330,"214 N 11th St Apt 1BBrooklyn, NY 11211",Brooklyn
Compass,Townhouse for sale,7250000,2,3,4930,"155 Duane StManhattan, NY 10013",New York
Compass,Condo for sale,1375000,2,2,920,"188 E 64th St Apt 802Manhattan, NY 10065",New York
Compass,Co-op for sale,330000,2,2,2184.207862,"303 E 57th St Apt 19BManhattan, NY 10022",New York
Compass,Condo for sale,2350000,2,2,1144,"456 W 19th St Units 4 & 5CManhattan, NY 10011",New York
Compass,Co-op for sale,599000,2,2,1025,"510 E 86th St Unit OffManhattan, NY 10028",New York
Compass,Condo for sale,1995000,2,2,910,"29 W 85th St Unit 1Manhattan, NY 10024",New York
Compass,Co-op for sale,1650000,2,2,1000,"92 Horatio St Apt 1LManhattan, NY 10014",New York
Compass,Condo for sale,749000,2,2,908,"112-01 Queens Blvd Unit 8AQueens, NY 11375",Queens
Compass,Pending,4500000,2,3,5400,"129 Russell St Unit CommercialBrooklyn, NY 11222",Kings County
Compass,Pending,999000,2,2,1150,"403 E 62nd St Apt 14AManhattan, NY 10065",New York
Compass,Condo for sale,1575000,2,2,1494,"30 Main St Apt 4DBrooklyn, NY 11201",Brooklyn
Compass,Co-op for sale,2375000,2,2,2184.207862,"10 Bleecker St Apt 5DManhattan, NY 10012",New York
Compass,Condo for sale,2300000,2,2,1100,"900 Park Ave Apt 16CManhattan, NY 10075",New York
Compass,Condo for sale,2000000,2,2,1321,"108 Reade St Unit 4WManhattan, NY 10013",New York
Compass,Condo for sale,479000,2,2,1096,"44 Euclid Ave Apt 1ABrooklyn, NY 11208",Brooklyn
Corcoran Brooklyn Heights,Condo for sale,1345000,2,2,752,"140 E 63rd St # 4MNNew York, NY 10065",New York
Corcoran Brooklyn Heights,Condo for sale,1175000,2,2,1070,"40 W 55th St Apt 4DNew York, NY 10019",New York
Corcoran Brooklyn Heights,Townhouse for sale,595000,2,2,846,"943 Saint Marks Ave Apt 1ABrooklyn, NY 11213",Brooklyn
Corcoran Chelsea/Flatiron,Condo for sale,3995000,2,2,1560,"23 E 22nd St # 11BNew York, NY 10010",New York
Corcoran East Side,Condo for sale,1695000,2,2,1072,"70 Washington St Ph RBrooklyn, NY 11201",Kings County
Corcoran East Side,Co-op for sale,695000,2,2,2184.207862,"955 Lexington Ave # 11ANew York, NY 10021",New York
Corcoran East Side,Condo for sale,2495000,2,2,1218,"421 Hudson St Apt 807New York, NY 10014",New York
Corcoran Park Avenue South,Condo for sale,1100000,2,2,890,"247 W 46th St Apt 1506New York, NY 10036",New York
Corcoran Park Avenue South,Condo for sale,1100000,2,2,890,"247 W 46th St Apt 1506New York, NY 10036",New York
Corcoran Park Slope,Condo for sale,1080000,2,3,941,"659 Putnam Ave # 1Brooklyn, NY 11221",Brooklyn
Corcoran West Side,Co-op for sale,765000,2,2,1000,"17 W 54th St Apt 10FNew York, NY 10019",New York
Corcoran West Side,Co-op for sale,825000,2,2,1100,"180 E End Ave Apt 18HNew York, NY 10128",New York
Douglas Elliman,Condo for sale,999999,2,2,807,"10 Little West St Apt 20DNew York, NY 10004",New York
Douglas Elliman,Co-op for sale,1450000,2,2,1100,"4 Lexington Ave Apt 8BNew York, NY 10010",New York
Douglas Elliman,Condo for sale,3000000,2,2,1600,"90 Furman St Unit N810Brooklyn, NY 11201",Brooklyn
Douglas Elliman,Co-op for sale,250000,2,2,740,"6300 Riverdale Ave Apt 5KBronx, NY 10471",New York
Douglas Elliman,Condo for sale,1350000,2,2,822,"2 River Ter Apt 3FNew York, NY 10282",New York
Douglas Elliman,Condo for sale,1345000,2,2,1010,"170 E End Ave Apt 3KNew York, NY 10128",New York
Douglas Elliman,Co-op for sale,875000,2,2,2184.207862,"750 Park Ave Apt 9BNew York, NY 10021",New York
Douglas Elliman,Co-op for sale,595000,2,2,2184.207862,"465 Park Ave Unit 9ENew York, NY 10022",New York
Douglas Elliman,Co-op for sale,439999,2,2,1215,"271-10 Grand Central Pkwy Unit 8OFloral Park, NY 11005",Queens
E Realty International Corp,Condo for sale,585000,2,2,869,"63-36 99th St Unit 2GRego Park, NY 11374",Queens
Exp Realty,Pending,670000,2,2,908,"112-01 Queens Blvd Unit 21AForest Hills, NY 11375",Queens
Keller Williams Nyc,Condo for sale,700000,2,2,900,"138 Edgecombe Avenue Gdn Unit 1ANew York, NY 10030",New York
"Nest Seekers International, Midtown",Condo for sale,500000,2,3,2184.207862,"410 Fenimore StBrooklyn, NY 11225",Kings County
"Nest Seekers International, Midtown",Condo for sale,660400,2,3,2184.207862,"3 Court Sq WQueens, NY 11101",Queens
"Nest Seekers International, Midtown",Condo for sale,1299000,2,2,1066,"117 E 57th St Units 34 & 35CNew York, NY 10022",New York
Serhant,Condo for sale,1950000,2,2,1117,"345 W 14th St Apt 3ENew York, NY 10014",New York
Serhant,Condo for sale,1950000,2,2,1117,"345 W 14th St Apt 3ENew York, NY 10014",New York
Sotheby'S International Realty,Co-op for sale,1195000,2,2,2184.207862,"300 E 74th St Apt 22ENew York, NY 10021",New York
Brown Harris Stevens,Pending,225000,2,1,600,"535 W 163rd St Apt 3Manhattan, NY 10032",New York
Brown Harris Stevens,Co-op for sale,2425000,2,2,1300,"50 E 10th St Apt 6BManhattan, NY 10003",New York
Brown Harris Stevens,Pending,1600000,2,2,1100,"159 W 24th St Apt 5BManhattan, NY 10011",New York
Brown Harris Stevens,Co-op for sale,2495000,2,2,2184.207862,"45 Fifth Ave Unit 2ABManhattan, NY 10003",New York
Brown Harris Stevens,Condo for sale,3250000,2,2,1509,"210 Lafayette St Ph 6GManhattan, NY 10012",New York
Brown Harris Stevens,Pending,249000,2,1,900,"2601 Henry Hudson West Parkway Pkwy W Unit 6CBronx, NY 10463",Bronx County
Brown Harris Stevens,Co-op for sale,359000,2,1,850,"1901 Madison Ave Apt 412Manhattan, NY 10035",New York
Brown Harris Stevens,Condo for sale,945000,2,2,903,"2351 Adam Clayton Powell Jr Blvd Apt 614Manhattan, NY 10030",New York
Brown Harris Stevens,Pending,345000,2,1,975,"3135 Johnson Ave Apt 10FBronx, NY 10463",Bronx County
Brown Harris Stevens,Condo for sale,849500,2,2,975,"161 E 110th St Apt 7AManhattan, NY 10029",New York
Brown Harris Stevens,Co-op for sale,309000,2,1,2184.207862,"3935 Blackstone Ave Apt 3FBronx, NY 10471",Bronx County
Brown Harris Stevens,Co-op for sale,1200000,2,2,1100,"185 Prospect Park SW Apt 304Brooklyn, NY 11218",Brooklyn
Brown Harris Stevens,Co-op for sale,999000,2,2,2184.207862,"531 Main St Apt 520Manhattan, NY 10044",New York
Brown Harris Stevens,Co-op for sale,750000,2,1,920,"330 Third Ave Unit 9GManhattan, NY 10010",New York
Brown Harris Stevens,Condo for sale,1250000,2,2,1057,"575 4th Ave Apt 10DBrooklyn, NY 11215",Kings County
Brown Harris Stevens,Co-op for sale,935000,2,2,1150,"166 E 96th St Apt 6AManhattan, NY 10128",New York
Brown Harris Stevens,Co-op for sale,975000,2,2,2184.207862,"255 W End Ave Apt 7BManhattan, NY 10023",New York
Brown Harris Stevens,Co-op for sale,529000,2,1,2184.207862,"100 Overlook Terrace Ter Unit 312Manhattan, NY 10040",New York
